parte_proyecto_inclusion,sexo,edad,departamento,ciudad,unidad_educativa,nivel_educacion_maximo,anios_experiencia,tiempo_ue_actual,tiempo_ue_actual_num,area_imparte,paso_curso_tec,curso,pc_casa,laptop_escritorio,num_pc,tablet,num_tablet,origen_pc,pc_llenado,pc_juegos,pc_estudio,pc_musica,pc_redes,pc_nada,pc_planificar,pc_clases,pc_videos,pc_internet,tiene_celular,tiene_smartphone,cel_llamadas,cel_musica,cel_juegos,cel_fotos,cel_redes,cel_text,cel_videos,cel_internet,internet_casa,internet_movil,internet_colegio,usa_facebook,usa_youtube,usa_whatsapp,usa_messenger,usa_instagram,usa_twiter,usa_linkedin,usa_skype,dias_uso_internet,so,conoce_soft_libre,existe_laboratorio,sabe_inclusion_digital
Sí,Femenino,34,Beni,Trinidad,ADHEMAR BRAVO MONASTERIO Mañana,licenciatura,12,Más de un año,8,"Vida, Tierra y Territorio",Sí,Inclusión digital,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,NA,Linux,Sí,Sí,Sí
Sí,Femenino,49,Cochabamba,Sacaba,ELIODORO VILLAZON,licenciatura,16,Más de un año,8,Comunidad y Sociedad,Sí,Sextos,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,No,No,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Linux,Sí,Sí,Sí
Sí,Femenino,41,Cochabamba,Sacaba,ELIODORO VILLAZON,licenciatura,12,Más de un año,12,Cosmos y Pensamiento,Sí,Si,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,No,No,No,No,No,No,Sí,No,No,No,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,3,Windows,Sí,Sí,Sí
Sí,Femenino,55,Cochabamba,Sacaba,ELIODORO VILLAZON,licenciatura,17,Más de un año,16,Comunidad y Sociedad,Sí,Aulas digitales,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,No,No,No,No,No,No,Sí,No,No,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,7,Windows,Sí,No,Sí
Sí,Femenino,31,Cochabamba,Sacaba,ELIODORO VILLAZON,licenciatura,7,Más de un año,7,"Vida, Tierra y Territorio",Sí,Educainnova,Sí,Computadora portátil,2,No,NA,Por cuenta propia,Sí,No,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,7,Windows,Sí,Sí,Sí
Sí,Masculino,34,Tarija,Tarija,JOSE MANUEL BELGRANO MAÑANA 4 Mañana,especialidad,7,Más de un año,6,Comunidad y Sociedad,No,,Sí,Computadora portátil,1,Sí,1,Por cuenta propia,Sí,No,No,Sí,No,No,No,No,No,No,Sí,Sí,Sí,Sí,No,No,No,No,No,No,Sí,Sí,Sí,No,No,Sí,No,No,Sí,No,No,6,Windows,No,Sí,No
Sí,Femenino,51,Cochabamba,Sacaba,ELIODORO VILLAZON,licenciatura,19,Más de un año,15,Cosmos y Pensamiento,Sí,Quinto secundario,Sí,Computadora portátil,2,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Femenino,36,Cochabamba,Sacaba,ELIODORO VILLAZON,licenciatura,13,Más de un año,6,Comunidad y Sociedad,Sí,Informática educativa,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,7,Windows,Sí,Sí,Sí
Sí,Femenino,44,Cochabamba,Sacaba,ELIODORO VILLAZON,licenciatura,12,Más de un año,10,"Ciencia, Tecnología y Producción",Sí,Geogebra,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,7,Windows,No,Sí,Sí
Sí,Masculino,50,Chuquisaca,Sucre,MARIA JOSEFA MUJIA,normalista,20,Más de un año,10,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,2,Sí,1,Por cuenta propia,Sí,No,Sí,No,No,No,No,Sí,No,Sí,Sí,Sí,Sí,No,No,No,Sí,No,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,No
Sí,Femenino,42,Cochabamba,Sacaba,ELIODORO VILLAZON,licenciatura,15,Más de un año,10,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,No,No,No,Sí,Sí,No,Sí,No,Sí,No,No,No,Sí,No,No,No,No,No,NA,Windows,Sí,No,Sí
Sí,Femenino,47,Cochabamba,Sacaba,ELIODORO VILLAZON,licenciatura,18,Más de un año,9,Comunidad y Sociedad,Sí,3⁰A,Sí,Computadora de escritorio,1,Sí,1,Por algún familiar,Sí,No,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,No
Sí,Femenino,35,Cochabamba,Sacaba,JOSE NICOLAS MALDONADO,licenciatura,7,Más de un año,4,Cosmos y Pensamiento,Sí,Tecnologias de la informacion,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,4,Windows,No,Sí,No
Sí,Masculino,52,Tarija,Tarija,TERECERA ORDEN FRANCISCANA 1 Tarde,licenciatura,25,Más de un año,2,Cosmos y Pensamiento,No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,No,No,Sí,No,No,No,No,No,Sí,No,Sí,Sí,Sí,No,No,Sí,No,No,No,No,No,Sí,No,Sí,Sí,Sí,No,No,No,No,No,NA,Windows,Sí,No,Sí
Sí,Masculino,52,Chuquisaca,Sucre,ADEMAR CARVAJAL,especialidad,26,Más de un año,7,Cosmos y Pensamiento,Sí,"Sozi, ",Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,No,No,No,No,No,No,No,Sí,No,No,Sí,Sí,Sí,No,No,No,Sí,No,No,No,Sí,Sí,No,No,No,Sí,No,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Femenino,50,Chuquisaca,Sucre,NACIONAL JUNIN SECUNDARIA  (TARDE),normalista,27,Más de un año,4,Comunidad y Sociedad,Sí,herramientas libres,Sí,Computadora portátil,2,No,NA,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,No,Sí,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Masculino,42,Tarija,Tarija,JUAN XXlll Mañana,licenciatura,15,Más de un año,5,Cosmos y Pensamiento,Sí,Inclusión Digital,Sí,Computadora de escritorio,2,No,NA,Por cuenta propia,Sí,No,Sí,No,Sí,No,No,Sí,No,No,Sí,Sí,Sí,No,No,No,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,4,Windows,Sí,Sí,Sí
Sí,Femenino,28,Tarija,Tarija,TERECERA ORDEN FRANCISCANA 1 Tarde,especialidad,8,Más de un año,4,"Vida, Tierra y Territorio",Sí,Uso de las Kuaas,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,No,No,No,Sí,Sí,No,No,No,No,Sí,No,No,Sí,No,Sí,No,Sí,Sí,Sí,No,No,No,No,No,5,Windows,Sí,No,Sí
Sí,Femenino,34,Tarija,Tarija,CASTELFORT CASTELLANOS Tarde,licenciatura,8,Más de un año,8,"Ciencia, Tecnología y Producción",No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,No,No,No,Sí,Sí,Sí,No,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Femenino,42,Tarija,Tarija,SAN JORGE 1 Tarde,normalista,16,Más de un año,4,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,No,Sí,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,No,Sí,Sí,Sí,No,No,No,No,No,No,No,4,Windows,No,Sí,Sí
Sí,Femenino,47,Oruro,Oruro,PANTALEON DALENCE 1,licenciatura,24,Más de un año,24,"Vida, Tierra y Territorio",Sí,Tics en aula,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,7,Windows,Sí,No,Sí
Sí,Femenino,41,Tarija,Tarija,TERESA DE CALCUTA Mañana,licenciatura,16,Más de un año,11,"Ciencia, Tecnología y Producción",Sí,uso de TIC,Sí,Computadora portátil,2,Sí,1,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,7,Windows,Sí,Sí,Sí
Sí,Femenino,56,Tarija,Tarija,OCTAVIO CAMPERO ECHAZU Mañana,especialidad,16,Más de un año,6,"Ciencia, Tecnología y Producción",Sí,FreeMind,Sí,Computadora portátil,2,No,NA,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,No,No,No,4,Windows,Sí,Sí,Sí
Sí,Femenino,33,Cochabamba,Sacaba,SACABA DIURNO,licenciatura,4,Menos de un año,NA,Comunidad y Sociedad,Sí,Baje tics,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,7,Windows,Sí,Sí,Sí
Sí,Masculino,56,La Paz,La Paz,LA MERCED B,licenciatura,32,Más de un año,15,"Ciencia, Tecnología y Producción",No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Masculino,35,Tarija,Tarija,TERECERA ORDEN FRANCISCANA 1 Tarde,licenciatura,11,Más de un año,9,Comunidad y Sociedad,No,,Sí,Computadora portátil,2,Sí,1,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,No,No,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,6,Windows,Sí,Sí,Sí
Sí,Masculino,53,La Paz,La Paz,LA MERCED B,licenciatura,33,Más de un año,10,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,1,Sí,1,Por cuenta propia,Sí,No,Sí,No,Sí,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Femenino,42,La Paz,La Paz,LA MERCED B,licenciatura,17,Más de un año,13,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,No,No,Sí,No,Sí,No,No,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,No,Sí,No,No,No,Sí,No,NA,Windows,Sí,Sí,Sí
Sí,Masculino,58,La Paz,La Paz,LA MERCED B,licenciatura,40,Más de un año,15,Comunidad y Sociedad,No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Femenino,50,La Paz,El Alto,HUMBERTO PORTOCARRERO TARDE,especialidad,18,Más de un año,4,Cosmos y Pensamiento,Sí,Tic,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,No,No,Sí,No,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,NA,Windows,No,Sí,No
Sí,Femenino,56,Chuquisaca,Sucre,NACIONAL JUNIN SECUNDARIA  (MAÑANA),normalista,33,Más de un año,29,Cosmos y Pensamiento,Sí,Talleres,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,No,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,No,No,7,Windows,Sí,No,No
Sí,Femenino,51,Tarija,Tarija,JUAN XXlll Mañana,licenciatura,9,Más de un año,4,"Ciencia, Tecnología y Producción",No,,Sí,Computadora portátil,2,Sí,1,Dotada por el ministerio,Sí,No,Sí,Sí,No,No,No,No,Sí,Sí,Sí,Sí,Sí,No,No,No,No,Sí,No,No,Sí,Sí,No,No,No,Sí,No,No,No,No,No,NA,Windows,No,Sí,Sí
Sí,Femenino,25,Chuquisaca,Sucre,NACIONAL JUNIN SECUNDARIA  (TARDE),licenciatura,4,Menos de un año,NA,Comunidad y Sociedad,No,,Sí,Computadora portátil,1,Sí,1,Por cuenta propia,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,Sí,Sí,No,Sí,Sí,Sí,No,Sí,No,No,No,6,Windows,Sí,Sí,Sí
Sí,Masculino,28,Cochabamba,Sacaba,SACABA DIURNO,normalista,4,Menos de un año,NA,Comunidad y Sociedad,Sí,OFIMÁTICA BÁSICA PARÁ MAESTROS Y MAESTRAS,Sí,Computadora portátil,1,No,NA,Por cuenta propia,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,5,Windows,Sí,No,Sí
Sí,Femenino,44,Chuquisaca,Sucre,NACIONAL JUNIN SECUNDARIA  (TARDE),licenciatura,20,Más de un año,3,Comunidad y Sociedad,Sí,Sotware libre,Sí,Computadora portátil,2,No,NA,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,4,Windows,Sí,Sí,Sí
Sí,Femenino,33,La Paz,La Paz,VENEZUELA C,normalista,6,Más de un año,2,Comunidad y Sociedad,No,,Sí,Computadora de escritorio,1,No,NA,Por cuenta propia,No,No,Sí,No,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,7,Linux,Sí,No,Sí
Sí,Femenino,39,La Paz,La Paz,VENEZUELA C,normalista,14,Más de un año,3,Comunidad y Sociedad,Sí,cursos con Quipus,Sí,Computadora portátil,2,No,NA,Por cuenta propia,No,No,Sí,No,No,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,No,Sí
Sí,Masculino,37,Cochabamba,Sacaba,ELIODORO VILLAZON,licenciatura,12,Más de un año,7,Comunidad y Sociedad,Sí,Cuarto de secundaria,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,Sí,No,No,No,No,No,No,No,No,No,Sí,Sí,Sí,No,No,No,Sí,No,No,Sí,No,Sí,Sí,Sí,No,No,No,No,No,No,No,1,Windows,Sí,Sí,Sí
Sí,Femenino,29,La Paz,La Paz,VENEZUELA C,normalista,6,Más de un año,3,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,Sí,No,No,No,Sí,No,Sí,Sí,No,No,Sí,No,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,No,Sí
Sí,Femenino,43,La Paz,La Paz,VENEZUELA C,normalista,17,Más de un año,2,Comunidad y Sociedad,No,,Sí,Computadora de escritorio,1,No,NA,Por cuenta propia,Sí,No,Sí,No,No,No,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,5,Windows,Sí,Sí,Sí
Sí,Femenino,29,Cochabamba,Sacaba,ELIODORO VILLAZON,licenciatura,3,Más de un año,2,Comunidad y Sociedad,No,,Sí,Computadora portátil,1,No,NA,Por cuenta propia,Sí,No,Sí,No,No,No,Sí,No,No,Sí,Sí,Sí,Sí,No,No,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,5,Windows,No,No,Sí
Sí,Masculino,62,Chuquisaca,Sucre,BERNARDO MONTEAGUDO (MAÑANA),normalista,30,Más de un año,16,Comunidad y Sociedad,No,,Sí,Computadora portátil,2,No,NA,Dotada por el ministerio,No,No,No,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,Sí,No,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Femenino,47,Chuquisaca,Sucre,VICTORIA DIEZ (TARDE),licenciatura,24,Más de un año,19,"Ciencia, Tecnología y Producción",Sí,Computación paquetes,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,No,No,No,No,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,Sí,No,No,Sí,Sí,Sí,No,No,Sí,Sí,No,No,No,No,No,3,Windows,Sí,Sí,No
Sí,Femenino,38,Chuquisaca,Sucre,LA RECOLETA,licenciatura,15,Más de un año,7,Comunidad y Sociedad,Sí,Sobre programas ,Sí,Computadora portátil,2,Sí,1,Otro,No,No,Sí,No,No,No,No,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Masculino,56,Chuquisaca,Sucre,MANUEL RODRIGUEZ DE QUIROGA A,licenciatura,13,Más de un año,4,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,1,Sí,2,Dotada por el ministerio,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,7,Linux,Sí,Sí,Sí
Sí,Femenino,45,Oruro,Oruro,ORURO SECUNDARIA (MAÑANA),licenciatura,20,Más de un año,12,Comunidad y Sociedad,Sí,Curso de Unefco,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,No,No,No,Sí,Sí,Sí,Sí,No,No,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Femenino,45,Chuquisaca,Sucre,JOSEFINA GOYTIA,especialidad,11,Más de un año,4,Comunidad y Sociedad,Sí,,Sí,Computadora de escritorio,2,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Sí,No,Sí,Sí,No,No,No,No,5,Windows,No,Sí,Sí
Sí,Masculino,46,Chuquisaca,Sucre,CARDENAL MAURER,licenciatura,21,Más de un año,13,Comunidad y Sociedad,Sí,Uso de las computadoras Kuaas y Classroom,Sí,Computadora portátil,2,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,No,No,No,No,No,No,Sí,No,Sí,No,Sí,Sí,Sí,No,No,No,No,No,6,Windows,Sí,No,Sí
Sí,Masculino,40,Chuquisaca,Sucre,MANUEL RODRIGUEZ DE QUIROGA A,licenciatura,17,Más de un año,13,Comunidad y Sociedad,Sí,Aulastelematicas,Sí,Computadora portátil,1,No,NA,Por cuenta propia,Sí,No,No,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,7,Windows,No,Sí,No
Sí,Masculino,43,Chuquisaca,Sucre,DOMINGO SAVIO,licenciatura,20,Más de un año,1,Comunidad y Sociedad,No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,No,No,Sí,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,No,No,No,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,7,Windows,Sí,Sí,No
Sí,Masculino,40,Chuquisaca,Sucre,La Palma (D-7)  (MAÑANA),licenciatura,12,Más de un año,10,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Masculino,35,Chuquisaca,Sucre,La Palma (D-7)  (MAÑANA),licenciatura,16,Más de un año,7,Comunidad y Sociedad,No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,5,Windows,Sí,Sí,Sí
No,Masculino,45,Chuquisaca,Sucre,VICTORIA DIEZ (MAÑANA),licenciatura,10,Más de un año,5,"Vida, Tierra y Territorio",No,,No,,NA,No,NA,Por cuenta propia,Sí,No,No,No,No,No,No,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,No,Sí,No,No,No,No,No,No,No,NA,Otro,No,No,No
Sí,Femenino,55,Chuquisaca,Sucre,MANUEL RODRIGUEZ DE QUIROGA A,normalista,33,Más de un año,25,Comunidad y Sociedad,Sí,Virtual Educa,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,No,No,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,No,Sí,No
Sí,Femenino,40,Chuquisaca,Sucre,ADEMAR CARVAJAL,licenciatura,16,Más de un año,12,Comunidad y Sociedad,Sí,kuas,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,No
Sí,Masculino,45,Chuquisaca,Sucre,MANUEL RODRIGUEZ DE QUIROGA A,maestria,10,Más de un año,4,Comunidad y Sociedad,Sí,Seguridad informática,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,No,No,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Femenino,46,Chuquisaca,Yotala,SANTA ROSA D,especialidad,16,Más de un año,6,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,No,Sí,Sí
Sí,Femenino,40,Chuquisaca,Sucre,La Palma (D-7)  (MAÑANA),licenciatura,18,Más de un año,11,"Ciencia, Tecnología y Producción",No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,No,No,No,Sí,Sí,Sí,No,No,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,No,Sí,No,No,No,No,No,5,Windows,Sí,Sí,Sí
Sí,Masculino,28,Chuquisaca,Sucre,La Palma (D-7)  (MAÑANA),licenciatura,4,Más de un año,1,Comunidad y Sociedad,No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Femenino,55,Chuquisaca,Sucre,ADEMAR CARVAJAL,normalista,29,Más de un año,11,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,5,Sí,2,Dotada por el ministerio,Sí,No,No,No,Sí,No,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Femenino,39,La Paz,La Paz,FABRIL 18 DE MAYO II,licenciatura,11,Más de un año,6,Comunidad y Sociedad,Sí,El manejo de los Quas,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,7,Windows,No,Sí,No
